page,name,variety,description
https://www.winemag.com/buying-guide/multi-2015-best-zone-cabernet-sauvignon-central-valley/,Earthquake 2016 Cabernet Sauvignon (Lodi),Cabernet Sauvignon,"Reedy, mildly green aromas of candied plum, wood spice and cool earth open this Cabernet Sauvignon that hails 80% from Colchagua and the rest from other Chilean valleys. Olive, herbal berry and minty flavors wrap up with notes of coffee on an oaky finish that's juicy in feel. "
https://www.winemag.com/buying-guide/concha-y-toro-2017-casillero-del-diablo-reserva-privada-cabernet-sauvignon-maipo-valley/,Sketchbook 2017 Cabernet Sauvignon (Mendocino County),Cabernet Sauvignon,"Initial aromas of tire rubber and road tar give way to berry and cassis scents. On the palate, this is a medium-to-full CS that's mouthfilling more than elegant. Gamy berry flavors are matched by buttery oak, while vanilla notes vie with residual cherry and plum fruit on a ripe finish. "
https://www.winemag.com/buying-guide/stark-conde-2016-cabernet-sauvignon-stellenbosch/,Earthquake 2016 Cabernet Sauvignon (Lodi),Cabernet Sauvignon,"There's an upfront green, earthy edge to this wine, with notes of cigar ash and green pepper and hints of coffee and licorice. The medium-weight palate is gripping and full in feel, with structured tannins that lend a lingering astringency to the finish. There's not a lot of acidity, but enough to balance the cherry and plum fruit. Touches of roasted coffee bean and char grace the close. "
https://www.winemag.com/buying-guide/linton-park-2016-black-rhino-cabernet-sauvignon-wellington/,Sketchbook 2017 Cabernet Sauvignon (Mendocino County),Cabernet Sauvignon,"This smells ripe and concentrated, with lovely black cherry and boysenberry aromas that are hit by notes of cured meat, sweet spice and touches of sweet smoke and pressed purple flowers. The medium-weight palate offers good tannic structure and lively acidity to balance out the ripe fruit flavors. It's a complete and tasty package that's easy to drink now. "
https://www.winemag.com/buying-guide/sparkman-2015-kingpin-cabernet-sauvignon-red-mountain/,Domus Aurea 2015 Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,"Inviting aromas of cocoa, vanilla bean, coffee, flower, herb and graphite lead to a palate that paints around the edges. The tannins bring a firm grip. The wood seems prominent out of the gate. Give it some time to integrate. "
https://www.winemag.com/buying-guide/opolo-2016-summit-creek-cabernet-sauvignon-paso-robles/,Earthquake 2016 Cabernet Sauvignon (Lodi),Cabernet Sauvignon,"Richly extracted aromas of black cherry cream, black-plum sauce and chai spice show on the nose of this bottling. It's very full of flavor on the palate, with caramel and coffee candies, more black cherry and soft lush tannins that are quite creamy. "
https://www.winemag.com/buying-guide/liberty-school-2016-cabernet-sauvignon-paso-robles/,Sketchbook 2017 Cabernet Sauvignon (Mendocino County),Cabernet Sauvignon,"This compelling wine starts with aromas of red cherry, crushed rock, cigar box and hickory on the nose. The palate combines flavors of smashed blackberry with sage, thyme, pepper, smoke and a loamy minerality. "
https://www.winemag.com/buying-guide/amici-2015-cabernet-sauvignon-spring-mountain-district/,Duckhorn 2015 The Discussion Red (Napa Valley),Cabernet Sauvignon,"This full-bodied red has earthy sage on the nose and palate, an herbal expression within a rich, concentrated grasp of cedar and black licorice. Along the way red currant and cassis come into the picture, adding succulence to the dusty cocoa and mineral. "
https://www.winemag.com/buying-guide/kendall-jackson-2016-grand-reserve-cabernet-sauvignon-sonoma-county/,Mettler Family Vineyards 2016 Estate Grown Cabernet Sauvignon (Lodi),Cabernet Sauvignon,"This is a thick, chewy and full-bodied red that will appeal to a wide range of palates and budgets. Bright underlying red fruit enlivens the firm tannic structure and integrated oak, finishing soft and smooth on the palate. "
https://www.winemag.com/buying-guide/dancing-crow-2017-cabernet-sauvignon-lake-county/,Mettler Family Vineyards 2016 Estate Grown Cabernet Sauvignon (Lodi),Cabernet Sauvignon,"This wine tastes old school in a good way, revealing the traditional black-olive and herb nuances of California Cabernet grown in cool climates. It has good depth, a nicely firm texture and lingering fruit and herb notes on the finish. "
https://www.winemag.com/buying-guide/vintage-cowboy-2015-estate-cabernet-sauvignon-san-luis-obispo-county-311670/,Mettler Family Vineyards 2016 Estate Grown Cabernet Sauvignon (Lodi),Cabernet Sauvignon,"Dark in color, this bottling shows dark red-cherry and licorice aromas on the nose. The palate is well rounded with firm tannins, solid acidity and flavors of berry, tobacco, fennel and freshly picked herbs. "
https://www.winemag.com/buying-guide/caccia-al-piano-1868-2015-levia-gravia-bolgheri-superiore/,Southern Roots Wines 2015 Cabernet Sauvignon (Coombsville),Cabernet Sauvignon,"Made with Cabernet Sauvignon, Merlot and Cabernet Franc, this opens with aromas of cassis, underbrush and cedar. The savory, concentrated palate delivers black-currant jam, mocha and licorice alongside fine-grained tannins. "
https://www.winemag.com/buying-guide/acumen-2015-peak-edcora-vineyard-cabernet-sauvignon-atlas-peak/,Duckhorn 2015 The Discussion Red (Napa Valley),Cabernet Sauvignon,"Jammy blackberry and dark chocolate mark the midpalate richness of this wine, which is blended with 6% Petit Verdot and 4% Cabernet Franc, all of the grapes estate-grown. Dusty dried herb makes a statement on the nose as the lean, elegant style comes to the fore. "
https://www.winemag.com/buying-guide/va-piano-2016-dubrul-vineyard-cabernet-sauvignon-yakima-valley/,Southern Roots Wines 2015 Cabernet Sauvignon (Coombsville),Cabernet Sauvignon,"Locked up on first pour, this wine opens to reveal aromas of the blackest cherries, cedar and spice, with the warmth of the vintage on display. Rich, hedonistic dark fruit flavors follow, surrounded by a lot of structure. It's a power-driven interpretation of this vineyard. Best by 2024. "
https://www.winemag.com/buying-guide/toybox-wine-cellars-2015-cadden-family-vineyard-cabernet-sauvignon-napa-valley/,Domus Aurea 2015 Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,"Dark fruit and chocolaty richness are at the heart of this robust wine. Cedar and oak complement the flavors of baked black cherry and blackberry on the palate, giving a rich feel to this enjoyable wine. "
https://www.winemag.com/buying-guide/theorize-2015-cabernet-sauvignon-napa-valley/,Silverado 2016 Geo Estate Grown Mt George Vineyard Cabernet Sauvignon (Coombsville),Cabernet Sauvignon,"This is an earthy wine, elegant in structure and style, with moderate ripeness and body weight. Cinnamon, plum and black licorice highlight integrated oak and firm tannin. "
https://www.winemag.com/buying-guide/mathew-bruno-2015-cabernet-sauvignon-rutherford/,Patel 2015 Cabernet Sauvignon (Coombsville),Cabernet Sauvignon,"Aged entirely in new French and American barrels, this 100% varietal wine is juicy, broad and expansive on the palate, as well as firm and grippy in tannin. Blue fruit and dark cherry meet integrated vanilla and nutmeg seasoning from the oak. "
https://www.winemag.com/buying-guide/sleeping-giant-2015-cabernet-sauvignon-coombsville/,Silverado 2016 Geo Estate Grown Mt George Vineyard Cabernet Sauvignon (Coombsville),Cabernet Sauvignon,"Full bodied and rich, this 100% varietal wine showcases the exciting appellation just outside of Napa in its soft texture and deft embrace of savory characteristics. Cedar, clove and red currant grace a backdrop of integrated oak and lasting taste of graham cracker. "
https://www.winemag.com/buying-guide/vina-tarapaca-2017-gran-reserva-cabernet-sauvignon-maipo-valley/,Sketchbook 2017 Cabernet Sauvignon (Mendocino County),Cabernet Sauvignon,"Dense, dark aromas of raisin and blackberry set up a full and chunky palate with a creamy texture. Mildly salty berry flavors include a whack of oak spice, while oak-led flavors settle in on a finish that tastes slightly baked and feels warm. "
https://www.winemag.com/buying-guide/e-j-gallo-2015-signature-series-cabernet-sauvignon-napa-valley/,Long Meadow Ranch 2014 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,"Meaty and smoky in barbecue char, this wine has a big grip of tension and a robust amount of red jammy fruit. The oak takes on a sweetness of tobacco and vanilla. "
https://www.winemag.com/buying-guide/va-piano-2016-cabernet-sauvignon-walla-walla-valley-wa/,Long Meadow Ranch 2014 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,"Appealing green herb, plum, green pepper, dark fruit, bittersweet chocolate and spice aromas lead to dark fruit flavors that show a sense of balance and restraint. It shows a touch of astringency but also polish, with barrel notes lingering on the finish. "
https://www.winemag.com/buying-guide/lucas-lewellen-2016-valley-view-vineyard-cabernet-sauvignon-santa-ynez-valley/,Mettler Family Vineyards 2016 Estate Grown Cabernet Sauvignon (Lodi),Cabernet Sauvignon,"There is a strong mineral kick to the nose of this bottling, with aromas of wet slate and loam that lead into purple flowers and blackberry juice. The palate is lively with energy, dusted by dried herbs and lifted with fresh blackberries, all clinging to tense tannins and strong acidity. "
https://www.winemag.com/buying-guide/encanto-2014-usibelli-ranch-cabernet-sauvignon-rutherford/,Silverado 2016 Geo Estate Grown Mt George Vineyard Cabernet Sauvignon (Coombsville),Cabernet Sauvignon,"A 100% varietal wine, this is thick and rich in chocolate and vanilla notes, with complementary aspects of dark cherry jam. Broadly structured and concentrated, it'll please the palate and wallet in equal measure. "
https://www.winemag.com/buying-guide/soos-creek-2015-vielles-vignes-ciel-du-cheval-vineyard-cabernet-sauvignon-red-mountain/,Long Meadow Ranch 2014 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,"This is the winery's first old vine (Vielles Vignes) offering from this esteemed vineyard. The aromas show notes of assorted dried herbs along with black cherry. Dark fruit flavors follow, with the tannins bringing a bit of grip. Best after 2022. "
https://www.winemag.com/buying-guide/opolo-2016-cabernet-sauvignon-paso-robles/,MontGras 2016 Intriga Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,"Rich black cherry, vanilla and dark loamy soil make for a very fruity but pleasant entry to the nose of this bottling. There is a streak of candied black cherry on the palate but lots of tannic stiffness as well, with baking spice, pie crust and acidity carrying into the finish. "
https://www.winemag.com/buying-guide/naggiar-2017-estate-cabernet-sauvignon-sierra-foothills/,Mettler Family Vineyards 2016 Estate Grown Cabernet Sauvignon (Lodi),Cabernet Sauvignon,"This is a warm and ripe, but well-structured wine that overflows with black cherry and blackberry flavor and has a rich texture of soft tannins and light acidity. The ripeness and intensity of the fruit flavors is practically irresistible. "
https://www.winemag.com/buying-guide/mt-brave-2015-cabernet-sauvignon-mount-veeder/,Southern Roots Wines 2015 Cabernet Sauvignon (Coombsville),Cabernet Sauvignon,"Blended with small amounts of Merlot, Cabernet Franc, Malbec and Petit Verdot, this is a full-bodied concentrated red that's thick in tannin and youthful structure. Black fruit, sage, clove and cinnamon figure into the rich, lushly crafted palate that's integrated in toasted oak. "
https://www.winemag.com/buying-guide/heritance-2015-cabernet-sauvignon-rutherford/,Long Meadow Ranch 2014 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,"Thick in chocolate-covered plum, this is a soft, approachable and fairly priced wine that's broad in appeal and full-bodied style. It has a touch of reduction and oak as it finishes. "
https://www.winemag.com/buying-guide/campo-alle-comete-2016-cabernet-sauvignon-toscana/,Mettler Family Vineyards 2016 Estate Grown Cabernet Sauvignon (Lodi),Cabernet Sauvignon,"Cedar, black currant and fragrant blue-flower aromas take center stage on this polished red. The elegantly structured palate presents dried Marasca cherry and licorice alongside fine-grained tannins. "
https://www.winemag.com/buying-guide/mcnab-ridge-2016-cabernet-sauvignon-mendocino-county/,Mettler Family Vineyards 2016 Estate Grown Cabernet Sauvignon (Lodi),Cabernet Sauvignon,"This stylish, attractively oaky wine tastes warm, spicy and firm in texture. It dresses up ripe cherry flavors with baking spices and fresh cedar accents, for a thoroughly showy and delicious personality. "
https://www.winemag.com/buying-guide/sleeping-giant-2015-inglewood-cabernet-sauvignon-st-helena/,Southern Roots Wines 2015 Cabernet Sauvignon (Coombsville),Cabernet Sauvignon,"Broadly integrated in bold flavors of blackberry and black cherry, this is a well-made, 100% varietal wine aged in well-integrated oak. A juicy midpalate informs an overall deliciousness of tamed tannins and elegant finish. "
